id,threshold,text_pixels,context_pixels,mask_fill_ratio,refined_mask_fill_ratio,refined_mask_iou,refined_mask_precision,refined_mask_recall,expanded_mask_fill_ratio,expanded_mask_iou,expanded_mask_precision,expanded_mask_recall,refined_eroded_fill_ratio,refined_eroded_iou,refined_eroded_precision,refined_eroded_recall,refined_eroded_twice_fill_ratio,refined_eroded_twice_iou,refined_eroded_twice_precision,refined_eroded_twice_recall,refined_mask_fallback,pipeline_flat_background_used,legacy_fast_path,fixed_fast_path,legacy_outside_modified_ratio,fixed_outside_modified_ratio,pipeline_outside_modified_ratio,input_outside_mae,legacy_outside_mae,fixed_outside_mae,legacy_text_mae,fixed_text_mae,pipeline_outside_mae,pipeline_text_mae,legacy_context_psnr,fixed_context_psnr,pipeline_context_psnr,telea_r2_text_mae,telea_r2_context_psnr,telea_r3_text_mae,telea_r3_context_psnr,ns_r2_text_mae,ns_r2_context_psnr,ns_r3_text_mae,ns_r3_context_psnr,vertical_text_mae,vertical_context_psnr,vertical_telea_25_text_mae,vertical_telea_25_context_psnr,vertical_telea_50_text_mae,vertical_telea_50_context_psnr,vertical_telea_75_text_mae,vertical_telea_75_context_psnr,outside_mae_improvement,context_psnr_improvement
400,48,11261,19536,0.576423,0.805897,0.715257,0.715257,1.0,0.806357,0.714848,0.714848,1.0,0.745393,0.770882,0.771941,0.998224,0.68274,0.755692,0.793822,0.940236,False,False,False,False,0.0,0.0,0.542477,0.850634,0.850634,0.850634,13.376639,13.747003,13.492648,16.349289,24.003984,24.024508,19.166177,13.376639,24.003984,13.322263,24.123096,13.746559,23.693483,13.63381,23.770909,17.857738,21.865488,13.752153,24.020959,14.787408,23.535065,16.184797,22.773396,0.0,0.020524
401,48,8163,18240,0.447533,0.718147,0.623177,0.623177,1.0,0.718147,0.623177,0.623177,1.0,0.65795,0.680053,0.68011,0.999877,0.596327,0.712384,0.728234,0.970354,False,False,False,False,0.0,0.0,0.484966,1.22295,1.22295,1.22295,8.215362,7.922577,4.182627,9.885051,29.493121,29.933252,27.160591,8.215362,29.493121,7.90069,29.797327,9.17318,28.845207,8.849279,29.130037,9.967904,28.502336,7.966393,29.903984,8.389481,29.686608,9.084773,29.190114,0.0,0.440131
402,48,7316,14610,0.500753,0.544764,0.88,0.898354,0.97731,0.559274,0.866803,0.880064,0.982914,0.468172,0.80838,0.925146,0.864954,0.393018,0.701812,0.937827,0.736058,False,False,False,False,0.0,0.0,0.133534,1.127091,1.127091,1.127091,13.442728,13.139694,4.398867,17.837389,22.725646,23.031852,18.692826,13.442728,22.725646,13.20093,22.876358,13.402041,22.757152,13.355659,22.733538,17.163933,20.877354,13.145617,23.026618,14.050711,22.656706,15.423273,21.879872,0.0,0.306206
403,48,8962,19866,0.451123,0.518172,0.870604,0.870604,1.0,0.533776,0.845153,0.845153,1.0,0.445434,0.812271,0.902136,0.890761,0.375768,0.720105,0.921232,0.767351,False,False,False,False,0.0,0.0,0.150404,0.710718,0.710718,0.710718,8.472811,8.586923,2.916911,10.322733,29.271382,29.364486,25.969829,8.472811,29.271382,8.53831,29.289029,8.431153,29.119948,8.350666,29.278271,10.830432,27.249226,8.578517,29.367845,9.03526,28.97034,9.809566,28.209633,0.0,0.093104
404,48,10639,18384,0.57871,0.755657,0.765836,0.765836,1.0,0.755983,0.765506,0.765506,1.0,0.689077,0.835775,0.837622,0.997368,0.620812,0.799869,0.85867,0.921139,False,False,False,False,0.0,0.0,0.403099,2.106176,2.106176,2.106176,13.077419,10.333678,2.649882,7.339412,24.140589,26.209962,27.854307,13.077419,24.140589,12.548453,24.684145,11.943949,24.53045,11.897735,24.675666,5.565467,29.112792,10.282264,26.235602,8.172729,27.761043,6.409092,28.886065,0.0,2.069373
405,48,7058,13748,0.513384,0.551135,0.931503,0.931503,1.0,0.551717,0.930521,0.930521,1.0,0.474833,0.848938,0.955576,0.88382,0.400131,0.72989,0.963279,0.750779,False,False,True,False,0.999851,0.0,0.076383,0.276931,44.082012,0.276931,44.811184,2.095258,0.370354,2.185369,14.461886,41.598655,41.114984,2.456314,40.364798,2.260744,41.046674,2.20733,40.986732,2.123784,41.339683,2.399783,40.593199,2.086521,41.630714,2.047936,41.750086,2.157929,41.357864,43.805081,27.136769
406,48,5824,14730,0.395384,0.487305,0.674868,0.729869,0.899554,0.742974,0.532164,0.532164,1.0,0.370808,0.601987,0.776456,0.728194,0.263951,0.467291,0.795525,0.531078,False,False,True,False,1.0,0.0,0.568381,3.257654,41.188412,3.257654,38.853996,20.892342,6.945729,15.106914,13.847578,22.278515,21.840181,22.076637,21.715888,20.983974,22.002789,23.915636,21.257991,22.993017,21.494121,24.351133,21.706937,20.97682,22.259764,21.567366,22.295219,22.760645,22.101101,37.930758,8.430937
407,48,8633,15216,0.567363,0.777997,0.728824,0.729008,0.999652,0.783057,0.724115,0.724297,0.999652,0.702944,0.804593,0.805722,0.998262,0.627432,0.808415,0.851262,0.941388,False,False,False,False,0.0,0.0,0.492177,1.106486,1.106486,1.106486,15.014209,14.431136,7.161021,16.993668,23.013788,23.469545,20.960362,15.014209,23.013788,14.694312,23.279466,15.252906,22.912176,14.921078,23.149967,17.100389,21.709766,14.43465,23.469712,14.797444,23.213738,15.67767,22.582441,0.0,0.455757
408,48,10282,17328,0.593375,0.73563,0.788105,0.796266,0.987162,0.738458,0.791631,0.79689,0.991733,0.655298,0.849,0.874945,0.966252,0.57358,0.79487,0.900996,0.87094,False,False,False,False,0.0,0.0,0.368152,1.225707,1.225707,1.225707,6.708747,6.148123,4.089838,9.525189,28.718602,29.729485,24.464902,6.708747,28.718602,6.572133,28.919735,6.679051,28.701101,6.547688,28.902744,6.528107,29.420884,6.149549,29.724469,5.989302,30.138585,6.11136,30.026258,0.0,1.010883
409,48,9377,16464,0.569546,0.780369,0.708564,0.717388,0.982937,0.783163,0.7121,0.718396,0.987843,0.710702,0.761049,0.77848,0.971419,0.637391,0.741695,0.806366,0.902421,False,False,True,False,1.0,0.0,0.512064,1.095104,17.139645,1.095104,15.615264,13.331201,10.835521,14.617397,20.254946,24.069008,20.793506,14.363727,22.998818,14.131919,23.359652,14.324447,22.914171,14.279336,23.063828,13.762753,23.762905,13.33639,24.062212,12.994561,24.406788,13.079841,24.295898,16.044541,3.814062
410,48,7054,14268,0.494393,0.634847,0.768024,0.772687,0.992203,0.635618,0.769037,0.772853,0.993621,0.553827,0.799759,0.841053,0.94216,0.477642,0.75335,0.874395,0.844769,False,False,True,False,0.999723,0.0,0.279318,1.159089,22.800158,1.159089,22.385691,11.89552,3.11145,14.240336,18.153746,24.93212,23.04349,12.664209,24.47192,12.571213,24.583591,13.084633,24.228714,13.019989,24.286943,13.127114,23.749012,11.914422,24.922107,11.813345,24.87467,12.221388,24.452287,21.641069,6.778374
411,48,7566,12766,0.592668,0.671628,0.862881,0.871938,0.988105,0.676249,0.857258,0.866095,0.988237,0.567131,0.824522,0.924171,0.884351,0.474228,0.735474,0.953419,0.762887,False,False,False,False,0.0,0.0,0.220962,0.8275,0.8275,0.8275,18.956779,17.497181,6.921667,18.179312,20.573768,21.80323,20.184048,18.956779,20.573768,18.692749,20.835605,19.079258,20.539331,18.885365,20.694609,18.148779,22.329991,17.517181,21.793019,17.052824,22.463373,17.254736,22.664167,0.0,1.229462
412,48,13003,21696,0.599327,0.762214,0.786297,0.786297,1.0,0.762214,0.786297,0.786297,1.0,0.692247,0.863661,0.864638,0.998693,0.620345,0.83014,0.89182,0.923095,False,False,True,False,1.0,0.0,0.388704,0.567046,9.847118,0.567046,8.843318,5.837653,2.752023,7.065728,24.394021,31.933097,29.440425,5.823451,31.766509,5.797047,31.87251,5.499756,32.098556,5.529314,32.099792,7.042759,30.600452,5.829193,31.942045,6.10254,31.719288,6.519341,31.247428,9.280072,7.539076
413,48,7734,14181,0.545378,0.602214,0.803813,0.84918,0.937678,0.613638,0.817538,0.849575,0.955909,0.511106,0.761759,0.893764,0.8376,0.425428,0.669739,0.915299,0.71399,False,False,False,False,0.0,0.0,0.20273,1.048084,1.048084,1.048084,14.078959,13.729765,3.671268,18.795061,23.181053,23.481047,20.169747,14.078959,23.181053,14.202482,23.165528,14.111973,23.110014,14.348504,22.904488,15.444488,22.267124,13.737264,23.478189,13.824541,23.406397,14.385958,22.970048,0.0,0.299994
414,48,7332,14056,0.521628,0.545319,0.876971,0.914155,0.955674,0.553002,0.884591,0.912132,0.966994,0.458665,0.78577,0.940437,0.826923,0.376138,0.66324,0.951768,0.686307,False,False,False,False,0.0,0.0,0.101428,0.519086,0.519086,0.519086,9.042235,8.764866,2.050466,10.655119,27.745586,28.095542,25.461743,9.042235,27.745586,8.91153,27.951874,8.967267,27.725855,8.908938,27.813428,10.148754,26.426471,8.764412,28.091923,8.944717,27.831566,9.422623,27.238305,0.0,0.349956
415,48,9497,17376,0.546558,0.720304,0.737137,0.746325,0.983574,0.731066,0.731804,0.738487,0.987786,0.651588,0.791344,0.812312,0.968411,0.582067,0.762311,0.838738,0.893229,False,False,False,False,0.0,0.0,0.421627,1.085967,1.085967,1.085967,27.622864,27.069986,15.015654,36.454987,18.550187,18.958927,15.572438,27.622864,18.550187,27.673195,18.679476,27.309816,18.570062,27.219858,18.666233,30.99119,17.929322,27.072865,18.95778,27.52585,18.909153,28.847284,18.541827,0.0,0.40874
416,48,10544,19344,0.545079,0.706989,0.759407,0.764405,0.991464,0.711694,0.757718,0.761241,0.99393,0.632237,0.831444,0.84538,0.980558,0.556865,0.79111,0.874025,0.892925,False,False,False,False,0.0,0.0,0.372614,1.038712,1.038712,1.038712,19.55583,19.791983,7.526174,24.823786,21.287791,21.494544,19.177564,19.55583,21.287791,19.483782,21.440174,19.444391,21.303806,19.448786,21.36481,24.762012,19.840208,19.790371,21.493782,20.913853,21.195189,22.60894,20.608898,0.0,0.206753
417,48,11563,19392,0.596277,0.757684,0.786973,0.786973,1.0,0.757735,0.78692,0.78692,1.0,0.690903,0.860817,0.861845,0.998616,0.622112,0.828857,0.887599,0.926057,False,False,False,False,0.0,0.0,0.39788,0.787159,0.787159,0.787159,11.034535,10.724812,5.009367,12.092507,25.815364,26.226608,23.891964,11.034535,25.815364,10.844331,26.036921,11.127389,25.761679,11.002998,25.884596,12.650321,24.819928,10.730145,26.225531,11.014616,26.049041,11.666177,25.546669,0.0,0.411244
418,48,7645,16464,0.464346,0.690112,0.628846,0.645837,0.959843,0.697218,0.637189,0.648401,0.973578,0.617043,0.664236,0.699478,0.929496,0.544521,0.687494,0.754824,0.885154,False,False,True,False,1.0,0.0,0.42862,0.759497,13.399932,0.759497,14.261653,6.996468,5.579431,13.739612,19.339567,28.478647,21.897765,7.161761,28.246725,7.413778,28.131401,6.846436,28.100135,6.905995,28.095672,7.082189,27.487173,6.984086,28.469664,6.679355,28.46372,6.684325,28.109413,12.640435,9.13908
419,48,5063,12393,0.408537,0.523602,0.684211,0.723224,0.926921,0.556362,0.68304,0.703843,0.958523,0.418381,0.633408,0.766442,0.78491,0.322037,0.535878,0.791531,0.623938,False,False,True,False,1.0,0.0,0.278035,2.147703,38.970306,2.147703,44.843441,16.622557,6.683629,16.295214,12.288791,23.44234,21.224454,18.054117,22.762301,17.212719,23.112256,19.156363,22.48573,18.656462,22.640297,19.845415,22.155758,16.669762,23.42876,17.075253,23.346849,18.174402,22.889045,36.822603,11.153549
420,48,8760,18048,0.485372,0.760638,0.610773,0.621139,0.973402,0.769448,0.611542,0.618852,0.98105,0.693262,0.640093,0.663523,0.947717,0.624113,0.653646,0.702681,0.903539,False,False,False,False,0.0,0.0,0.553402,0.868612,0.868612,0.868612,24.883066,25.907345,18.421799,36.010921,18.612462,18.457707,14.63678,24.883066,18.612462,25.513775,18.529627,23.975723,18.769163,24.316172,18.743875,31.413433,16.888859,25.908714,18.452783,27.119291,18.11473,28.983942,17.56997,0.0,-0.154755
421,48,5438,14601,0.37244,0.510718,0.660229,0.687676,0.942994,0.566194,0.624393,0.637232,0.968739,0.387919,0.593512,0.730049,0.76039,0.275735,0.465923,0.747144,0.553145,False,False,False,False,0.0,0.0,0.325112,2.386955,2.386955,2.386955,16.31286,14.777921,6.332133,17.609844,23.821533,24.823542,21.632024,16.31286,23.821533,15.333946,24.158832,17.384884,23.535482,16.744637,23.68231,18.761555,23.742181,14.821442,24.810498,15.563197,24.961169,16.929815,24.562785,0.0,1.002009
422,48,8367,15360,0.544727,0.743099,0.732288,0.732609,0.999402,0.74375,0.731648,0.731968,0.999402,0.671354,0.801427,0.805857,0.993188,0.598177,0.788771,0.842512,0.925182,False,False,False,False,0.0,0.0,0.437294,1.053339,1.053339,1.053339,10.519382,12.018167,13.505076,32.32692,23.379165,23.017896,14.994561,10.519382,23.379165,10.851838,23.296926,10.29218,23.528111,10.503884,23.460051,19.630373,19.925681,11.997649,23.028138,14.220748,22.222467,16.815784,21.121363,0.0,-0.361269
423,48,8400,16286,0.51578,0.546175,0.929815,0.936818,0.992024,0.551701,0.927597,0.931107,0.995952,0.474211,0.842207,0.954422,0.8775,0.405133,0.730871,0.959836,0.753929,False,False,True,False,0.994547,0.0,0.077733,0.480894,9.139572,0.480894,8.008294,8.358095,1.587497,9.898453,22.204549,26.611674,24.275684,8.579286,26.274732,8.34877,26.560044,8.676984,26.003496,8.537857,26.181489,10.473214,24.656406,8.360396,26.609507,8.864722,26.24154,9.586032,25.544996,8.658678,4.407125
424,48,11557,19776,0.584395,0.743072,0.786458,0.786458,1.0,0.745247,0.784163,0.784163,1.0,0.672684,0.861614,0.864918,0.995587,0.600526,0.816089,0.886662,0.911136,False,False,True,False,1.0,0.0,0.382285,0.954536,6.171189,0.954536,6.460616,3.397018,1.981222,4.586859,26.559857,33.606494,29.698091,3.528453,33.05634,3.386634,33.384439,3.331949,32.967685,3.330363,32.95094,4.489862,31.112671,3.378068,33.625927,3.595483,33.201199,3.979204,32.280589,5.216653,7.046637
425,48,8028,15796,0.50823,0.653773,0.753272,0.763629,0.982312,0.657825,0.756365,0.763353,0.988042,0.581603,0.760225,0.809296,0.926134,0.512978,0.71333,0.828829,0.836572,False,False,False,False,0.0,0.0,0.315268,1.436363,1.436363,1.436363,11.919989,11.507349,4.435633,17.481897,25.143104,25.3201,21.318146,11.919989,25.143104,11.789528,25.223,12.329762,25.079952,12.179912,25.123637,13.715911,23.966522,11.534546,25.307333,11.807258,25.096992,12.553105,24.623551,0.0,0.176996
426,48,7700,18720,0.411325,0.632906,0.606377,0.622806,0.958312,0.638248,0.614594,0.625963,0.971299,0.565972,0.638456,0.672865,0.925844,0.500053,0.6653,0.728127,0.885195,False,True,True,False,0.593285,0.0,0.789474,0.532456,0.367937,0.532456,0.173593,0.789913,0.541258,0.325758,47.825792,48.403015,47.479336,1.050606,47.111757,0.930996,47.669402,0.80697,47.999039,0.71303,48.415382,1.013636,47.076066,0.734892,48.569088,0.688182,48.758533,0.805758,48.174795,-0.164519,0.577223
427,48,5862,12501,0.468922,0.523798,0.799594,0.842089,0.940635,0.543956,0.818469,0.838088,0.972194,0.442605,0.753616,0.885053,0.83538,0.364851,0.655496,0.904845,0.704026,False,False,True,False,1.0,0.0,0.165688,1.592961,69.713112,1.592961,73.31218,8.708575,2.592358,11.206926,9.45773,27.274068,23.944952,9.512681,25.957728,9.252019,26.30883,9.860684,25.817443,9.792278,25.794178,8.997384,27.524863,8.729387,27.264427,8.488343,27.880229,8.529228,27.979573,68.120151,17.816338
428,48,11422,19776,0.577569,0.761731,0.758232,0.758232,1.0,0.763906,0.756073,0.756073,1.0,0.690231,0.831009,0.833626,0.996235,0.616201,0.806965,0.865173,0.923043,False,False,True,False,0.999282,0.0,0.434881,1.68957,26.332455,1.68957,27.517948,11.246862,4.547761,9.430835,17.286009,23.933698,23.463178,12.839345,22.875069,12.250278,23.304581,12.435038,23.008145,11.930397,23.362061,11.019056,23.546663,11.228565,23.935728,10.65263,24.215638,10.553522,24.073261,24.642885,6.647689
429,48,4507,13068,0.344888,0.43067,0.794758,0.797441,0.995784,0.675084,0.510882,0.510882,1.0,0.337848,0.658981,0.802718,0.786332,0.252219,0.495974,0.784891,0.573996,False,False,True,False,0.939026,0.0,0.455204,1.254098,4.439785,1.254098,4.417277,3.92434,1.71962,3.390356,32.202806,36.123286,36.265517,4.028622,35.998292,3.698025,36.411327,5.135641,34.932308,4.878411,35.214897,5.538126,34.360099,4.002071,36.045702,4.436136,35.557069,4.944161,34.995582,3.185687,3.92048
430,48,6727,14239,0.472435,0.48929,0.668982,0.787857,0.815966,0.751247,0.628868,0.628868,1.0,0.384507,0.598376,0.834338,0.679055,0.291383,0.499104,0.87274,0.538279,False,False,False,False,0.0,0.0,0.526757,1.436102,1.436102,1.436102,20.149052,19.830584,13.768859,30.336901,21.180483,21.462197,16.095425,20.149052,21.180483,19.909519,21.351893,20.235519,21.144574,20.130964,21.202341,25.617115,19.198631,19.847977,21.457155,21.068876,21.036393,23.030424,20.221173,0.0,0.281714
431,48,6685,12744,0.524561,0.557517,0.920078,0.930049,0.988482,0.570621,0.910348,0.914604,0.994914,0.473321,0.820094,0.949934,0.857143,0.390615,0.697424,0.962636,0.716829,False,False,False,False,0.0,0.0,0.102492,1.177147,1.177147,1.177147,18.459187,18.503315,3.927491,20.119272,22.309943,22.438374,20.79949,18.459187,22.309943,18.329943,22.469576,18.368288,22.28582,18.263176,22.398574,22.311394,20.824868,18.503815,22.439865,19.337173,22.110916,20.640539,21.545077,0.0,0.128431
432,48,6670,13978,0.477178,0.512377,0.862896,0.894583,0.96057,0.533481,0.844256,0.867239,0.969565,0.435184,0.78239,0.92027,0.83928,0.359637,0.669807,0.93336,0.703448,False,False,False,False,0.0,0.0,0.135468,1.442301,1.442301,1.442301,25.533733,23.849276,4.382686,23.962769,20.858586,21.470977,20.745344,25.533733,20.858586,24.451824,21.255017,25.480509,20.874273,24.746927,21.15941,27.128336,20.329239,23.860769,21.469137,24.113394,21.364526,25.257021,20.959237,0.0,0.612391
433,48,10669,19968,0.534305,0.710186,0.745575,0.748466,0.994845,0.711689,0.746087,0.748082,0.996438,0.650341,0.795446,0.807023,0.982285,0.588592,0.764817,0.826768,0.91077,False,False,False,False,0.0,0.0,0.384988,1.018891,1.018891,1.018891,13.965414,13.992533,10.994515,25.383791,24.679546,24.934837,17.763255,13.965414,24.679546,14.0314,24.765859,13.987409,24.555617,13.950105,24.631655,17.495516,22.750225,13.982441,24.937677,14.637892,24.567533,15.850221,23.772744,0.0,0.255291
434,48,11535,19248,0.599283,0.774782,0.773486,0.773486,1.0,0.775457,0.772813,0.772813,1.0,0.702411,0.850443,0.851701,0.998266,0.627338,0.827965,0.885631,0.927091,False,False,True,False,1.0,0.0,0.427979,0.595229,28.037901,0.595229,28.179193,11.585032,5.773283,12.002427,17.539559,26.291907,24.769029,12.194827,25.827675,11.685075,26.247205,12.166364,25.830312,11.836555,26.093998,13.464211,24.939546,11.587025,26.293031,11.87207,26.058249,12.518133,25.582489,27.442672,8.752348
435,48,9430,15576,0.605419,0.697804,0.840511,0.852884,0.983033,0.701335,0.844495,0.853076,0.988229,0.616333,0.811174,0.887813,0.903818,0.540704,0.74387,0.90418,0.807529,False,False,False,False,0.0,0.0,0.260495,0.887623,0.887623,0.887623,14.841075,14.281443,8.077286,17.508766,23.211096,23.69817,20.21957,14.841075,23.211096,14.459385,23.552838,15.206717,23.007627,14.864758,23.281378,17.21619,22.083003,14.293637,23.693585,14.74468,23.446571,15.751114,22.872167,0.0,0.487074
436,48,9771,20706,0.471892,0.517966,0.905187,0.907972,0.996623,0.530523,0.884682,0.886937,0.997134,0.451995,0.83554,0.930441,0.891209,0.388631,0.736816,0.939356,0.773616,False,False,True,False,1.0,0.0,0.113214,0.687151,11.220729,0.687151,8.750145,3.622488,2.114556,5.252346,20.920554,33.567815,28.069176,3.976393,32.567844,3.829086,32.893207,3.776686,32.49805,3.659673,32.831869,4.388394,32.684799,3.61181,33.571139,3.665166,33.780492,3.933818,33.449721,10.533578,12.647261
437,48,10094,16368,0.616691,0.790506,0.780122,0.780122,1.0,0.790628,0.780002,0.780002,1.0,0.722691,0.849886,0.851467,0.99782,0.652493,0.82324,0.878277,0.929265,False,False,False,False,0.0,0.0,0.436085,0.614653,0.614653,0.614653,7.5603,6.869758,3.075656,6.475992,28.680409,29.986342,29.613556,7.5603,28.680409,7.206492,29.264987,7.208837,29.176893,7.046496,29.452762,7.099135,29.928322,6.845882,30.007975,6.687669,30.416475,6.739713,30.389802,0.0,1.305933
438,48,6768,18056,0.374834,0.401639,0.724902,0.812466,0.870567,0.648759,0.57777,0.57777,1.0,0.300288,0.582911,0.827923,0.663268,0.202038,0.395872,0.809759,0.436466,False,False,False,False,0.0,0.0,0.425939,1.182465,1.182465,1.182465,9.267829,9.386082,3.992175,11.820971,26.876587,27.184678,23.252161,9.267829,26.876587,9.121059,27.025304,9.580625,26.624584,9.582891,26.545666,13.448188,24.893563,9.41051,27.172935,10.402827,26.769104,11.797429,25.942843,0.0,0.308091
439,48,8417,17676,0.476182,0.601267,0.649203,0.705401,0.890697,0.637531,0.666328,0.698554,0.93525,0.511824,0.635972,0.750415,0.806582,0.430018,0.597965,0.78858,0.71213,False,False,False,False,0.0,0.0,0.365158,0.663967,0.663967,0.663967,14.994455,16.133263,13.325917,28.325373,23.412867,23.176998,16.841578,14.994455,23.412867,14.975288,23.492995,15.093818,23.281771,14.851293,23.382735,24.640251,19.868592,16.147955,23.169591,18.49404,22.285132,21.387114,21.113086,0.0,-0.235869
440,48,10118,16368,0.618157,0.779814,0.789334,0.790818,0.997628,0.780425,0.789976,0.790903,0.998517,0.709983,0.857875,0.863781,0.992093,0.638807,0.82815,0.891354,0.921131,False,False,False,False,0.0,0.0,0.42704,1.10112,1.10112,1.10112,13.354286,12.99687,6.58368,16.308922,24.248561,24.767477,21.946398,13.354286,24.248561,13.380115,24.313998,13.135204,24.425592,13.131416,24.459539,14.464914,24.081112,13.008104,24.761394,13.122653,24.876507,13.61435,24.632826,0.0,0.518916
441,48,11001,19392,0.567296,0.717925,0.790188,0.790188,1.0,0.722875,0.784777,0.784777,1.0,0.646504,0.866466,0.87158,0.993273,0.573587,0.829942,0.902095,0.912099,False,False,True,False,1.0,0.0,0.358956,1.070949,34.420609,1.070949,41.366028,9.005575,4.490685,14.07466,12.227063,27.320708,22.698262,9.068024,26.827021,9.153804,26.934497,8.465322,27.195623,8.534103,27.273061,12.282369,24.534658,8.98591,27.334689,9.573191,26.909937,10.717692,25.8605,33.34966,15.093645
442,48,8518,17664,0.482224,0.729337,0.661181,0.661181,1.0,0.730695,0.659952,0.659952,1.0,0.669384,0.720254,0.720315,0.999883,0.60796,0.737996,0.76143,0.959967,False,False,True,False,0.997157,0.0,0.473759,1.2381,17.455244,1.2381,21.787508,10.051498,5.24579,11.726305,18.417662,25.490285,23.046257,10.492173,25.213959,9.999492,25.501515,11.083314,25.075799,10.702316,25.292831,12.492839,23.846991,10.088714,25.47887,10.597089,25.148079,11.411521,24.576939,16.217144,7.072623
443,48,10515,20016,0.52533,0.760891,0.653819,0.668286,0.967951,0.767636,0.657062,0.667882,0.975939,0.697542,0.683425,0.711718,0.945031,0.632394,0.690349,0.747669,0.900048,False,False,False,False,0.0,0.0,0.533628,1.023997,1.023997,1.023997,30.239119,30.159391,23.519945,45.724869,17.227107,17.601956,12.856886,30.239119,17.227107,30.668854,17.303801,30.100048,17.133498,30.415438,17.147821,34.061596,16.40978,30.162752,17.596085,30.624823,17.520754,31.899256,17.094922,0.0,0.374849
444,48,9413,17952,0.524343,0.714962,0.728268,0.730425,0.995963,0.718583,0.725944,0.727519,0.997025,0.649733,0.796846,0.801355,0.992988,0.583333,0.786934,0.83623,0.930309,False,False,True,False,1.0,0.0,0.411172,0.965843,32.848812,0.965843,38.627357,16.878962,10.95546,21.273027,14.654614,21.767296,18.058081,17.458479,21.345411,17.285456,21.561609,17.677856,21.075538,17.449343,21.26569,19.148872,20.546187,16.89295,21.7627,17.10836,21.634356,17.840752,21.202014,31.882969,7.112682
445,48,7960,13052,0.609868,0.645955,0.926313,0.934883,0.990201,0.646338,0.925996,0.934448,0.990327,0.553172,0.850768,0.966482,0.876633,0.465523,0.735625,0.979098,0.747362,False,False,True,False,0.999607,0.0,0.10762,0.901349,17.121302,0.901349,18.990284,4.22366,1.108274,4.450712,20.12165,31.493284,30.786029,4.628936,30.85158,4.530067,30.969983,4.249204,31.208762,4.258752,31.11982,4.532873,31.041132,4.211474,31.494147,4.108208,31.702773,4.215452,31.540133,16.219953,11.371634
446,48,6476,12852,0.50389,0.568394,0.727592,0.794524,0.896232,0.595316,0.746446,0.789178,0.932366,0.47798,0.679846,0.831353,0.788604,0.393557,0.609545,0.863582,0.67449,False,False,True,False,0.999843,0.0,0.248432,1.372595,27.203419,1.372595,23.732243,11.017346,4.399728,11.284384,17.429283,25.175569,23.519679,12.046376,24.390004,11.558524,24.700643,11.993464,24.41183,11.674388,24.596011,12.053222,24.665399,11.007927,25.170305,10.899424,25.332776,11.258853,25.151364,25.830824,7.746286
447,48,6879,16456,0.418024,0.519446,0.76976,0.784979,0.975432,0.531235,0.774307,0.779799,0.990987,0.45333,0.757015,0.82815,0.898096,0.389888,0.688254,0.844763,0.787905,False,False,False,False,0.0,0.0,0.200063,2.307508,2.307508,2.307508,14.55759,13.860736,2.189725,14.252895,25.42612,25.819955,24.791329,14.55759,25.42612,13.825556,25.771551,15.64176,24.968798,15.121093,25.216517,16.978195,24.408766,13.901391,25.806105,14.466298,25.557455,15.527839,25.066138,0.0,0.393835
448,48,8948,20034,0.446641,0.542727,0.822956,0.822956,1.0,0.558001,0.800429,0.800429,1.0,0.464161,0.785246,0.863104,0.89696,0.391185,0.702851,0.884012,0.774251,False,False,False,False,0.0,0.0,0.201245,0.625564,0.625564,0.625564,10.356989,10.490911,3.674935,13.025555,28.715677,28.851147,25.862874,10.356989,28.715677,10.217963,28.918374,10.525369,28.497191,10.4097,28.678743,15.144279,25.669078,10.508717,28.83959,11.600842,28.090182,13.196767,26.945921,0.0,0.13547
449,48,7656,15252,0.501967,0.5337,0.904969,0.921867,0.980146,0.544125,0.895118,0.908061,0.984326,0.454236,0.814156,0.944717,0.854885,0.378508,0.698369,0.956522,0.721264,False,False,False,False,0.0,0.0,0.098473,0.552396,0.552396,0.552396,17.072754,17.551289,3.986133,20.073406,21.922419,21.980065,19.530361,17.072754,21.922419,16.902342,22.159703,17.396727,21.733976,17.281914,21.899928,22.921108,19.372657,17.549068,21.980939,18.920715,21.345046,20.712034,20.420444,0.0,0.057646
450,48,5642,13888,0.40625,0.560268,0.723107,0.723943,0.998405,0.566244,0.716137,0.716684,0.998937,0.482575,0.783557,0.809161,0.961184,0.406754,0.748645,0.855727,0.856788,False,False,False,False,0.0,0.0,0.2691,0.984154,0.984154,0.984154,8.261668,7.755583,3.821126,12.534917,27.283731,28.324286,20.864078,8.261668,27.283731,7.881721,27.710485,8.721257,26.967227,8.5553,27.122979,10.633522,25.938974,7.782819,28.318941,8.35602,28.120821,9.288846,27.21155,0.0,1.040555
451,48,6654,12528,0.53113,0.538554,0.895206,0.938195,0.951307,0.553001,0.906781,0.932304,0.970694,0.458653,0.797883,0.95771,0.827021,0.380987,0.675022,0.964802,0.692065,False,False,True,False,0.99983,0.0,0.079673,0.994496,29.748497,0.994496,28.130798,8.197425,1.601124,8.40006,17.47065,29.265431,28.689325,8.533414,28.591182,8.353021,28.912525,8.929867,28.138688,8.863591,28.28216,10.008216,27.349057,8.209999,29.25147,8.484921,29.035308,9.071987,28.340723,28.754001,11.794781
