id,threshold,text_pixels,context_pixels,mask_fill_ratio,refined_mask_fill_ratio,refined_mask_iou,refined_mask_precision,refined_mask_recall,expanded_mask_fill_ratio,expanded_mask_iou,expanded_mask_precision,expanded_mask_recall,refined_eroded_fill_ratio,refined_eroded_iou,refined_eroded_precision,refined_eroded_recall,refined_eroded_twice_fill_ratio,refined_eroded_twice_iou,refined_eroded_twice_precision,refined_eroded_twice_recall,refined_mask_fallback,pipeline_flat_background_used,legacy_fast_path,fixed_fast_path,legacy_outside_modified_ratio,fixed_outside_modified_ratio,pipeline_outside_modified_ratio,input_outside_mae,legacy_outside_mae,fixed_outside_mae,legacy_text_mae,fixed_text_mae,pipeline_outside_mae,pipeline_text_mae,legacy_context_psnr,fixed_context_psnr,pipeline_context_psnr,telea_r2_text_mae,telea_r2_context_psnr,telea_r3_text_mae,telea_r3_context_psnr,ns_r2_text_mae,ns_r2_context_psnr,ns_r3_text_mae,ns_r3_context_psnr,vertical_text_mae,vertical_context_psnr,vertical_telea_25_text_mae,vertical_telea_25_context_psnr,vertical_telea_50_text_mae,vertical_telea_50_context_psnr,vertical_telea_75_text_mae,vertical_telea_75_context_psnr,outside_mae_improvement,context_psnr_improvement
378,48,5756,16555,0.34769,0.556871,0.600064,0.609177,0.975678,0.681848,0.505787,0.507176,0.994614,0.469888,0.647195,0.683635,0.923905,0.394443,0.639664,0.733997,0.832696,False,False,False,False,0.0,0.0,0.48273,3.042535,3.042535,3.042535,29.910528,29.071404,13.306787,26.556173,20.161622,20.326805,17.51859,29.910528,20.161622,29.071404,20.326805,30.848795,20.012724,30.359798,20.088811,28.48807,20.315874,27.745367,20.810027,27.026001,20.982019,27.140144,20.804305,0.0,0.165183
379,48,10795,22272,0.484689,0.702047,0.690394,0.690394,1.0,0.770115,0.629373,0.629373,1.0,0.638021,0.759181,0.759395,0.999629,0.574847,0.766846,0.799969,0.948773,False,False,False,False,0.0,0.0,0.54936,0.762743,0.762743,0.762743,17.787001,17.347692,12.402632,21.744789,22.882478,23.207141,19.12186,17.787001,22.882478,17.347692,23.207141,17.792868,22.819431,17.463362,23.066216,21.092264,21.952842,17.248171,23.39484,17.960907,23.209799,19.277567,22.694516,0.0,0.324663
380,48,6696,13365,0.50101,0.407856,0.734295,0.943497,0.76807,0.704377,0.705484,0.707882,0.995221,0.321511,0.601778,0.961136,0.616786,0.245267,0.467628,0.969494,0.474612,False,False,False,False,0.0,0.0,0.380567,0.846554,0.846554,0.846554,9.466697,9.100358,5.462288,11.733672,25.466963,25.919484,23.170266,9.466697,25.466963,9.100358,25.919484,9.048038,25.887632,8.909548,26.061601,8.510852,25.648959,8.492633,26.217242,8.177669,26.271174,8.131521,26.069372,0.0,0.452521
381,48,10614,19488,0.544643,0.702176,0.77565,0.77565,1.0,0.78202,0.696457,0.696457,1.0,0.629208,0.858931,0.862013,0.995855,0.55506,0.827492,0.897106,0.914264,False,False,False,False,0.0,0.0,0.516903,1.0148,1.0148,1.0148,24.810816,24.274418,12.628352,28.445261,20.448708,20.746702,18.5072,24.810816,20.448708,24.274418,20.746702,24.680485,20.470161,24.385622,20.63303,27.959738,19.632801,23.784342,20.951988,24.37372,20.803331,25.842064,20.331976,0.0,0.297994
382,48,9358,18048,0.518506,0.742742,0.691536,0.694219,0.994443,0.793661,0.652963,0.6531,0.999679,0.692043,0.734932,0.740993,0.988993,0.641068,0.744,0.771651,0.95405,False,False,False,False,0.0,0.0,0.567089,1.138205,1.138205,1.138205,16.197264,16.107145,13.736018,24.869844,23.124504,23.257939,18.275853,16.197264,23.124504,16.107145,23.257939,16.508619,22.987922,16.366531,23.102039,19.424593,21.907002,15.890219,23.576962,16.411877,23.407964,17.596994,22.798738,0.0,0.133435
383,48,7418,14756,0.502711,0.511589,0.881695,0.928997,0.945403,0.619274,0.80074,0.805647,0.992451,0.434264,0.785382,0.949126,0.819898,0.361548,0.664883,0.954639,0.686573,False,False,False,False,0.0,0.0,0.233442,0.991187,0.991187,0.991187,16.99955,17.192144,4.1703,22.767952,23.039064,23.103227,20.2179,16.99955,23.039064,17.192144,23.103227,16.934843,22.982427,16.975599,23.032732,17.696234,22.645253,16.15449,23.590881,15.8882,23.674994,16.438213,23.329539,0.0,0.064163
384,48,5479,14370,0.38128,0.525748,0.684632,0.701125,0.966782,0.609255,0.619893,0.622159,0.99416,0.453027,0.736781,0.78126,0.928272,0.382672,0.691265,0.815967,0.818945,False,False,True,False,1.0,0.0,0.369925,3.000187,6.754771,3.000187,7.019711,14.534708,2.837139,7.066435,29.591481,25.748788,29.531131,16.090588,25.0673,14.534708,25.748788,17.948288,24.422922,16.97974,24.804303,16.626818,24.760406,14.759263,25.725032,15.159275,25.538886,15.758471,25.204709,3.754584,-3.842693
385,48,9334,16656,0.560399,0.770653,0.727174,0.727174,1.0,0.841258,0.666143,0.666143,1.0,0.701429,0.788224,0.792947,0.992501,0.630884,0.742666,0.80472,0.905935,False,False,False,False,0.0,0.0,0.596285,2.549121,2.549121,2.549121,17.03339,16.392687,14.285942,16.921541,22.324413,22.687027,15.998477,17.03339,22.324413,16.392687,22.687027,16.758732,22.052353,16.452503,22.210056,14.63999,21.605734,14.487786,23.34413,13.653882,23.342357,13.600457,22.683818,0.0,0.362614
386,48,9502,17280,0.549884,0.743403,0.718812,0.727542,0.983582,0.821759,0.667159,0.667958,0.998211,0.664873,0.77649,0.79859,0.965586,0.584896,0.764669,0.840704,0.894233,False,False,False,False,0.0,0.0,0.601569,1.061541,1.061541,1.061541,11.727672,11.726583,7.599126,16.934435,24.423233,24.56874,20.744825,11.727672,24.423233,11.726583,24.56874,11.508875,24.558015,11.448818,24.633814,14.283519,23.41025,11.670912,24.707197,12.158528,24.526975,13.059953,24.06738,0.0,0.145507
387,48,6216,12555,0.495102,0.595858,0.697274,0.752172,0.905245,0.73405,0.674479,0.674479,1.0,0.489606,0.672258,0.808524,0.79955,0.395301,0.613597,0.856538,0.68388,False,False,True,False,1.0,0.0,0.426881,1.272756,57.931694,1.272756,47.87645,11.466377,6.240364,15.677124,10.915197,26.074914,21.805845,11.978121,25.694765,11.466377,26.074914,12.381274,25.487064,12.097276,25.725286,13.106177,25.543913,11.114811,26.561826,11.339768,26.632127,12.04601,26.259716,56.658938,15.159717
388,48,11939,20064,0.595046,0.752193,0.791081,0.791081,1.0,0.799143,0.744605,0.744605,1.0,0.70305,0.846377,0.846377,1.0,0.652213,0.825976,0.865047,0.948153,False,False,True,False,1.0,0.0,0.493046,0.568164,4.174113,0.568164,4.855599,3.484854,2.077579,5.395175,31.469541,34.559056,31.233398,3.574727,34.266354,3.484854,34.559056,3.191557,34.131297,3.134322,34.372767,4.326772,33.214271,3.414803,34.8425,3.568473,34.666941,3.887065,34.078448,3.605949,3.089515
389,48,9910,20664,0.479578,0.529423,0.90585,0.90585,1.0,0.599545,0.799903,0.799903,1.0,0.460075,0.841521,0.933312,0.895358,0.392712,0.748133,0.950585,0.778406,False,False,True,False,1.0,0.0,0.21313,0.507594,3.944362,0.507594,3.670568,2.921796,0.94523,3.380188,33.491426,39.432146,37.706737,3.038682,39.108319,2.921796,39.432146,2.825563,39.578648,2.732762,39.845006,3.313623,38.468387,2.854491,39.6207,2.898184,39.502036,3.054995,39.096254,3.436768,5.94072
390,48,6749,13775,0.489946,0.568784,0.714151,0.775495,0.900282,0.691034,0.705777,0.707112,0.997333,0.485082,0.704658,0.830889,0.82264,0.406025,0.668966,0.884498,0.732997,False,False,False,False,0.0,0.0,0.359379,0.815068,0.815068,0.815068,14.503087,14.130686,8.637205,20.03561,21.869867,22.192266,17.848193,14.503087,21.869867,14.130686,22.192266,14.420655,21.953299,14.346421,22.025511,14.528275,22.11888,13.447079,22.546749,13.330073,22.657765,13.661234,22.507562,0.0,0.322399
391,48,8996,16080,0.559453,0.729789,0.766596,0.766596,1.0,0.795896,0.702922,0.702922,1.0,0.663246,0.83422,0.838444,0.993997,0.594092,0.794601,0.85973,0.912961,False,False,True,False,0.9952,0.0,0.530774,0.99106,23.319641,0.99106,22.830591,7.45083,7.469415,11.53835,14.53169,26.783969,20.61302,7.409367,26.689193,7.45083,26.783969,7.09997,26.911959,7.100526,26.926237,8.684823,26.15876,7.291907,27.212445,7.48629,27.239213,7.966096,26.857916,22.328581,12.252279
392,48,9352,19950,0.468772,0.568271,0.812122,0.817853,0.991446,0.661754,0.708248,0.708302,0.999893,0.49589,0.774387,0.848984,0.898097,0.426165,0.70868,0.870972,0.791809,False,False,True,False,0.99632,0.0,0.335346,0.858621,44.2146,0.858621,28.908148,15.526304,12.941875,23.037853,11.256477,22.190849,16.151554,15.820217,21.894319,15.526304,22.190849,15.227188,22.074928,15.138224,22.04788,19.35005,20.883194,14.667878,22.99232,15.28051,22.981424,16.874786,22.160519,43.355979,10.934372
393,48,8216,18316,0.44857,0.52637,0.852194,0.852194,1.0,0.605209,0.741182,0.741182,1.0,0.458288,0.798787,0.878723,0.89776,0.392498,0.712047,0.891223,0.77982,False,False,True,False,1.0,0.0,0.267723,1.169175,50.545216,1.169175,44.909363,6.885345,2.504621,8.270529,12.819776,30.09509,27.486228,7.262861,29.558731,6.885345,30.09509,7.858447,28.941387,7.594653,29.354219,10.016026,27.361216,7.237829,29.783499,7.957968,29.138971,8.898937,28.29421,49.376041,17.275314
394,48,9342,16272,0.574115,0.773169,0.732085,0.736507,0.991865,0.839356,0.682393,0.683043,0.998608,0.706428,0.785978,0.797738,0.981589,0.63809,0.777507,0.830974,0.923571,False,False,False,False,0.0,0.0,0.618182,1.075565,1.075565,1.075565,12.790766,12.84443,11.2962,24.014666,21.966139,22.135569,16.353301,12.790766,21.966139,12.84443,22.135569,12.397167,22.000276,12.268537,22.247954,15.300863,21.075316,12.639085,22.682351,13.051881,22.647114,13.902055,22.04829,0.0,0.16943
395,48,7397,14663,0.504467,0.596331,0.700843,0.760636,0.899148,0.713565,0.706967,0.706967,1.0,0.500921,0.6978,0.824915,0.819116,0.413626,0.668774,0.88953,0.72935,False,False,True,False,0.996559,0.0,0.392513,0.522387,17.615057,0.522387,17.695328,8.732279,6.085145,11.147943,20.115454,29.016641,24.391929,8.588932,29.054857,8.732279,29.016641,8.37006,29.201692,8.379478,29.25288,10.547654,27.539987,8.933441,28.88752,9.33081,28.573095,9.881889,28.110415,17.09267,8.901187
396,48,7103,12906,0.550364,0.620642,0.692575,0.772035,0.870618,0.760112,0.723179,0.723547,0.999296,0.51325,0.661261,0.824879,0.769252,0.413761,0.605341,0.878652,0.660566,False,False,True,False,1.0,0.0,0.394968,0.993969,27.268539,0.993969,23.279224,9.251772,6.853294,12.647144,17.322969,26.310065,22.247735,9.493406,25.884633,9.251772,26.310065,9.816978,25.483386,9.542025,25.772989,11.996105,24.608801,9.17847,26.658487,9.701817,26.412562,10.677132,25.656609,26.27457,8.987096
397,48,8472,16898,0.501361,0.42437,0.654819,0.863199,0.730642,0.699846,0.716388,0.716388,1.0,0.317671,0.526583,0.889344,0.563503,0.214996,0.375881,0.910267,0.390345,False,False,True,False,1.0,0.0,0.353311,0.839228,10.570338,0.839228,8.449244,5.365124,6.398449,6.516997,22.660723,29.95126,22.840304,5.330973,29.919151,5.365124,29.95126,5.180398,30.026142,5.187205,30.011651,7.397112,28.462704,5.464865,29.992989,5.900928,29.719152,6.570349,29.178761,9.73111,7.290537
398,48,7159,15352,0.466324,0.472837,0.616005,0.757129,0.767705,0.844255,0.552349,0.552349,1.0,0.323085,0.503598,0.818347,0.566979,0.190399,0.332893,0.861444,0.351725,False,False,False,False,0.0,0.0,0.614061,1.487001,1.487001,1.487001,16.970201,16.146576,11.688312,17.38958,23.199373,23.532424,20.416769,16.970201,23.199373,16.146576,23.532424,17.854635,22.82897,17.258137,23.077573,19.838898,22.35555,15.82721,23.798712,16.432323,23.657085,17.834288,23.136991,0.0,0.333051
399,48,7107,15360,0.462695,0.532096,0.800825,0.831396,0.9561,0.641797,0.708287,0.713532,0.989728,0.45612,0.764125,0.872538,0.860138,0.386719,0.686967,0.894444,0.747573,False,False,False,False,0.0,0.0,0.32679,1.160588,1.160588,1.160588,30.280474,30.349327,12.756048,43.094601,18.188318,18.26852,14.882728,30.280474,18.188318,30.349327,18.26852,30.224239,18.174612,30.479761,18.159276,33.929974,17.898852,29.060129,18.76923,29.591576,18.8744,31.272455,18.557554,0.0,0.080202
400,48,11261,19536,0.576423,0.805897,0.715257,0.715257,1.0,0.864558,0.666726,0.666726,1.0,0.745393,0.770882,0.771941,0.998224,0.68274,0.755692,0.793822,0.940236,False,False,False,False,0.0,0.0,0.671662,0.850634,0.850634,0.850634,13.376639,13.322263,14.55275,16.893082,24.003984,24.123096,18.847969,13.376639,24.003984,13.322263,24.123096,13.746559,23.693483,13.63381,23.770909,17.857738,21.865488,13.752153,24.020959,14.787408,23.535065,16.184797,22.773396,0.0,0.119112
401,48,8163,18240,0.447533,0.718147,0.623177,0.623177,1.0,0.775932,0.576768,0.576768,1.0,0.65795,0.680053,0.68011,0.999877,0.596327,0.712384,0.728234,0.970354,False,False,False,False,0.0,0.0,0.577652,1.22295,1.22295,1.22295,8.215362,7.90069,4.565148,10.213892,29.493121,29.797327,26.630312,8.215362,29.493121,7.90069,29.797327,9.17318,28.845207,8.849279,29.130037,9.967904,28.502336,7.966393,29.903984,8.389481,29.686608,9.084773,29.190114,0.0,0.304206
402,48,7316,14610,0.500753,0.544764,0.88,0.898354,0.97731,0.640589,0.777908,0.77957,0.997266,0.468172,0.80838,0.925146,0.864954,0.393018,0.701812,0.937827,0.736058,False,False,False,False,0.0,0.0,0.277077,1.127091,1.127091,1.127091,13.442728,13.20093,5.807422,19.170631,22.725646,22.876358,17.812692,13.442728,22.725646,13.20093,22.876358,13.402041,22.757152,13.355659,22.733538,17.163933,20.877354,13.145617,23.026618,14.050711,22.656706,15.423273,21.879872,0.0,0.150712
403,48,8962,19866,0.451123,0.518172,0.870604,0.870604,1.0,0.617487,0.730578,0.730578,1.0,0.445434,0.812271,0.902136,0.890761,0.375768,0.720105,0.921232,0.767351,False,False,False,False,0.0,0.0,0.280448,0.710718,0.710718,0.710718,8.472811,8.53831,3.855068,10.864428,29.271382,29.289029,25.229622,8.472811,29.271382,8.53831,29.289029,8.431153,29.119948,8.350666,29.278271,10.830432,27.249226,8.578517,29.367845,9.03526,28.97034,9.809566,28.209633,0.0,0.017647
404,48,10639,18384,0.57871,0.755657,0.765836,0.765836,1.0,0.819571,0.706113,0.706113,1.0,0.689077,0.835775,0.837622,0.997368,0.620812,0.799869,0.85867,0.921139,False,False,False,False,0.0,0.0,0.545642,2.106176,2.106176,2.106176,13.077419,12.548453,3.650958,8.767334,24.140589,24.684145,26.349889,13.077419,24.140589,12.548453,24.684145,11.943949,24.53045,11.897735,24.675666,5.565467,29.112792,10.282264,26.235602,8.172729,27.761043,6.409092,28.886065,0.0,0.543556
405,48,7058,13748,0.513384,0.551135,0.931503,0.931503,1.0,0.628819,0.816426,0.816426,1.0,0.474833,0.848938,0.955576,0.88382,0.400131,0.72989,0.963279,0.750779,False,False,True,False,0.999851,0.0,0.21988,0.276931,44.082012,0.276931,44.811184,2.260744,0.633084,2.627326,14.461886,41.046674,39.438466,2.456314,40.364798,2.260744,41.046674,2.20733,40.986732,2.123784,41.339683,2.399783,40.593199,2.086521,41.630714,2.047936,41.750086,2.157929,41.357864,43.805081,26.584788
406,48,5824,14730,0.395384,0.487305,0.674868,0.729869,0.899554,0.772709,0.511685,0.511685,1.0,0.370808,0.601987,0.776456,0.728194,0.263951,0.467291,0.795525,0.531078,False,False,True,False,1.0,0.0,0.549517,3.257654,41.188412,3.257654,38.853996,20.983974,6.942698,15.508299,13.847578,22.002789,21.214338,22.076637,21.715888,20.983974,22.002789,23.915636,21.257991,22.993017,21.494121,24.351133,21.706937,20.97682,22.259764,21.567366,22.295219,22.760645,22.101101,37.930758,8.155211
407,48,8633,15216,0.567363,0.777997,0.728824,0.729008,0.999652,0.855481,0.66321,0.66321,1.0,0.702944,0.804593,0.805722,0.998262,0.627432,0.808415,0.851262,0.941388,False,False,False,False,0.0,0.0,0.651375,1.106486,1.106486,1.106486,15.014209,14.694312,9.307205,16.461718,23.013788,23.279466,20.409728,15.014209,23.013788,14.694312,23.279466,15.252906,22.912176,14.921078,23.149967,17.100389,21.709766,14.43465,23.469712,14.797444,23.213738,15.67767,22.582441,0.0,0.265678
408,48,10282,17328,0.593375,0.73563,0.788105,0.796266,0.987162,0.816193,0.723955,0.725235,0.997569,0.655298,0.849,0.874945,0.966252,0.57358,0.79487,0.900996,0.87094,False,False,False,False,0.0,0.0,0.550241,1.225707,1.225707,1.225707,6.708747,6.572133,5.487653,10.283278,28.718602,28.919735,23.746408,6.708747,28.718602,6.572133,28.919735,6.679051,28.701101,6.547688,28.902744,6.528107,29.420884,6.149549,29.724469,5.989302,30.138585,6.11136,30.026258,0.0,0.201133
409,48,9377,16464,0.569546,0.780369,0.708564,0.717388,0.982937,0.848214,0.665977,0.66817,0.995094,0.710702,0.761049,0.77848,0.971419,0.637391,0.741695,0.806366,0.902421,False,False,True,False,1.0,0.0,0.650487,1.095104,17.139645,1.095104,15.615264,14.131919,11.856215,14.862323,20.254946,23.359652,20.752359,14.363727,22.998818,14.131919,23.359652,14.324447,22.914171,14.279336,23.063828,13.762753,23.762905,13.33639,24.062212,12.994561,24.406788,13.079841,24.295898,16.044541,3.104706
410,48,7054,14268,0.494393,0.634847,0.768024,0.772687,0.992203,0.718181,0.687902,0.688104,0.999575,0.553827,0.799759,0.841053,0.94216,0.477642,0.75335,0.874395,0.844769,False,False,True,False,0.999723,0.0,0.415997,1.159089,22.800158,1.159089,22.385691,12.571213,4.470613,15.48105,18.153746,24.583591,22.397075,12.664209,24.47192,12.571213,24.583591,13.084633,24.228714,13.019989,24.286943,13.127114,23.749012,11.914422,24.922107,11.813345,24.87467,12.221388,24.452287,21.641069,6.429845
411,48,7566,12766,0.592668,0.671628,0.862881,0.871938,0.988105,0.793514,0.746718,0.746792,0.999868,0.567131,0.824522,0.924171,0.884351,0.474228,0.735474,0.953419,0.762887,False,False,False,False,0.0,0.0,0.431538,0.8275,0.8275,0.8275,18.956779,18.692749,11.729231,20.90682,20.573768,20.835605,18.22447,18.956779,20.573768,18.692749,20.835605,19.079258,20.539331,18.885365,20.694609,18.148779,22.329991,17.517181,21.793019,17.052824,22.463373,17.254736,22.664167,0.0,0.261837
412,48,13003,21696,0.599327,0.762214,0.786297,0.786297,1.0,0.828862,0.723072,0.723072,1.0,0.692247,0.863661,0.864638,0.998693,0.620345,0.83014,0.89182,0.923095,False,False,True,False,1.0,0.0,0.543656,0.567046,9.847118,0.567046,8.843318,5.797047,3.766287,7.8658,24.394021,31.87251,28.268874,5.823451,31.766509,5.797047,31.87251,5.499756,32.098556,5.529314,32.099792,7.042759,30.600452,5.829193,31.942045,6.10254,31.719288,6.519341,31.247428,9.280072,7.478489
413,48,7734,14181,0.545378,0.602214,0.803813,0.84918,0.937678,0.709118,0.755996,0.761635,0.990303,0.511106,0.761759,0.893764,0.8376,0.425428,0.669739,0.915299,0.71399,False,False,False,False,0.0,0.0,0.354894,1.048084,1.048084,1.048084,14.078959,14.202482,5.419265,18.266356,23.181053,23.165528,20.216124,14.078959,23.181053,14.202482,23.165528,14.111973,23.110014,14.348504,22.904488,15.444488,22.267124,13.737264,23.478189,13.824541,23.406397,14.385958,22.970048,0.0,-0.015525
414,48,7332,14056,0.521628,0.545319,0.876971,0.914155,0.955674,0.642786,0.808308,0.80974,0.997818,0.458665,0.78577,0.940437,0.826923,0.376138,0.66324,0.951768,0.686307,False,False,False,False,0.0,0.0,0.242267,0.519086,0.519086,0.519086,9.042235,8.91153,3.240531,10.896436,27.745586,27.951874,25.316642,9.042235,27.745586,8.91153,27.951874,8.967267,27.725855,8.908938,27.813428,10.148754,26.426471,8.764412,28.091923,8.944717,27.831566,9.422623,27.238305,0.0,0.206288
415,48,9497,17376,0.546558,0.720304,0.737137,0.746325,0.983574,0.80145,0.675585,0.678156,0.994419,0.651588,0.791344,0.812312,0.968411,0.582067,0.762311,0.838738,0.893229,False,False,False,False,0.0,0.0,0.566696,1.085967,1.085967,1.085967,27.622864,27.673195,19.268267,38.234356,18.550187,18.679476,14.997427,27.622864,18.550187,27.673195,18.679476,27.309816,18.570062,27.219858,18.666233,30.99119,17.929322,27.072865,18.95778,27.52585,18.909153,28.847284,18.541827,0.0,0.129289
416,48,10544,19344,0.545079,0.706989,0.759407,0.764405,0.991464,0.786704,0.690309,0.691352,0.997819,0.632237,0.831444,0.84538,0.980558,0.556865,0.79111,0.874025,0.892925,False,False,False,False,0.0,0.0,0.533295,1.038712,1.038712,1.038712,19.55583,19.483782,10.32231,24.882904,21.287791,21.440174,18.682904,19.55583,21.287791,19.483782,21.440174,19.444391,21.303806,19.448786,21.36481,24.762012,19.840208,19.790371,21.493782,20.913853,21.195189,22.60894,20.608898,0.0,0.152383
417,48,11563,19392,0.596277,0.757684,0.786973,0.786973,1.0,0.820957,0.726319,0.726319,1.0,0.690903,0.860817,0.861845,0.998616,0.622112,0.828857,0.887599,0.926057,False,False,False,False,0.0,0.0,0.551156,0.787159,0.787159,0.787159,11.034535,10.844331,6.348874,12.49422,25.815364,26.036921,23.543029,11.034535,25.815364,10.844331,26.036921,11.127389,25.761679,11.002998,25.884596,12.650321,24.819928,10.730145,26.225531,11.014616,26.049041,11.666177,25.546669,0.0,0.221557
418,48,7645,16464,0.464346,0.690112,0.628846,0.645837,0.959843,0.768404,0.600252,0.601771,0.995814,0.617043,0.664236,0.699478,0.929496,0.544521,0.687494,0.754824,0.885154,False,False,True,False,1.0,0.0,0.527384,0.759497,13.399932,0.759497,14.261653,7.413778,7.32018,12.484848,19.339567,28.131401,21.857629,7.161761,28.246725,7.413778,28.131401,6.846436,28.100135,6.905995,28.095672,7.082189,27.487173,6.984086,28.469664,6.679355,28.46372,6.684325,28.109413,12.640435,8.791834
419,48,5063,12393,0.408537,0.523602,0.684211,0.723224,0.926921,0.669652,0.608523,0.60911,0.99842,0.418381,0.633408,0.766442,0.78491,0.322037,0.535878,0.791531,0.623938,False,False,True,False,1.0,0.0,0.406958,2.147703,38.970306,2.147703,44.843441,17.212719,7.928786,17.879189,12.288791,23.112256,20.402739,18.054117,22.762301,17.212719,23.112256,19.156363,22.48573,18.656462,22.640297,19.845415,22.155758,16.669762,23.42876,17.075253,23.346849,18.174402,22.889045,36.822603,10.823465
420,48,8760,18048,0.485372,0.760638,0.610773,0.621139,0.973402,0.834164,0.580187,0.580804,0.998174,0.693262,0.640093,0.663523,0.947717,0.624113,0.653646,0.702681,0.903539,False,False,False,False,0.0,0.0,0.652239,0.868612,0.868612,0.868612,24.883066,25.513775,20.608313,34.971348,18.612462,18.529627,14.303278,24.883066,18.612462,25.513775,18.529627,23.975723,18.769163,24.316172,18.743875,31.413433,16.888859,25.908714,18.452783,27.119291,18.11473,28.983942,17.56997,0.0,-0.082835
421,48,5438,14601,0.37244,0.510718,0.660229,0.687676,0.942994,0.683583,0.544835,0.544835,1.0,0.387919,0.593512,0.730049,0.76039,0.275735,0.465923,0.747144,0.553145,False,False,False,False,0.0,0.0,0.451599,2.386955,2.386955,2.386955,16.31286,15.333946,8.437666,20.592619,23.821533,24.158832,20.145118,16.31286,23.821533,15.333946,24.158832,17.384884,23.535482,16.744637,23.68231,18.761555,23.742181,14.821442,24.810498,15.563197,24.961169,16.929815,24.562785,0.0,0.337299
422,48,8367,15360,0.544727,0.743099,0.732288,0.732609,0.999402,0.812826,0.67003,0.670084,0.99988,0.671354,0.801427,0.805857,0.993188,0.598177,0.788771,0.842512,0.925182,False,False,False,False,0.0,0.0,0.583727,1.053339,1.053339,1.053339,10.519382,10.851838,14.321131,30.793674,23.379165,23.296926,14.500725,10.519382,23.379165,10.851838,23.296926,10.29218,23.528111,10.503884,23.460051,19.630373,19.925681,11.997649,23.028138,14.220748,22.222467,16.815784,21.121363,0.0,-0.082239
423,48,8400,16286,0.51578,0.546175,0.929815,0.936818,0.992024,0.627963,0.819754,0.820475,0.998929,0.474211,0.842207,0.954422,0.8775,0.405133,0.730871,0.959836,0.753929,False,False,True,False,0.994547,0.0,0.218362,0.480894,9.139572,0.480894,8.008294,8.34877,2.42493,10.870992,22.204549,26.560044,22.442093,8.579286,26.274732,8.34877,26.560044,8.676984,26.003496,8.537857,26.181489,10.473214,24.656406,8.360396,26.609507,8.864722,26.24154,9.586032,25.544996,8.658678,4.355495
424,48,11557,19776,0.584395,0.743072,0.786458,0.786458,1.0,0.812551,0.719211,0.719211,1.0,0.672684,0.861614,0.864918,0.995587,0.600526,0.816089,0.886662,0.911136,False,False,True,False,1.0,0.0,0.542767,0.954536,6.171189,0.954536,6.460616,3.386634,2.510159,4.54547,26.559857,33.384439,29.421337,3.528453,33.05634,3.386634,33.384439,3.331949,32.967685,3.330363,32.95094,4.489862,31.112671,3.378068,33.625927,3.595483,33.201199,3.979204,32.280589,5.216653,6.824582
425,48,8028,15796,0.50823,0.653773,0.753272,0.763629,0.982312,0.731894,0.691331,0.692587,0.997384,0.581603,0.760225,0.809296,0.926134,0.512978,0.71333,0.828829,0.836572,False,False,False,False,0.0,0.0,0.432801,1.436363,1.436363,1.436363,11.919989,11.789528,5.809604,17.618378,25.143104,25.223,20.787753,11.919989,25.143104,11.789528,25.223,12.329762,25.079952,12.179912,25.123637,13.715911,23.966522,11.534546,25.307333,11.807258,25.096992,12.553105,24.623551,0.0,0.079896
426,48,7700,18720,0.411325,0.632906,0.606377,0.622806,0.958312,0.70422,0.577385,0.579838,0.992727,0.565972,0.638456,0.672865,0.925844,0.500053,0.6653,0.728127,0.885195,False,True,True,False,0.593285,0.0,0.80726,0.532456,0.367937,0.532456,0.173593,0.930996,0.539746,0.346667,47.825792,47.669402,47.718002,1.050606,47.111757,0.930996,47.669402,0.80697,47.999039,0.71303,48.415382,1.013636,47.076066,0.734892,48.569088,0.688182,48.758533,0.805758,48.174795,-0.164519,-0.15639
427,48,5862,12501,0.468922,0.523798,0.799594,0.842089,0.940635,0.633629,0.73088,0.734756,0.992835,0.442605,0.753616,0.885053,0.83538,0.364851,0.655496,0.904845,0.704026,False,False,True,False,1.0,0.0,0.305618,1.592961,69.713112,1.592961,73.31218,9.252019,3.259025,11.5174,9.45773,26.30883,23.44494,9.512681,25.957728,9.252019,26.30883,9.860684,25.817443,9.792278,25.794178,8.997384,27.524863,8.729387,27.264427,8.488343,27.880229,8.529228,27.979573,68.120151,16.8511
428,48,11422,19776,0.577569,0.761731,0.758232,0.758232,1.0,0.832069,0.694136,0.694136,1.0,0.690231,0.831009,0.833626,0.996235,0.616201,0.806965,0.865173,0.923043,False,False,True,False,0.999282,0.0,0.588461,1.68957,26.332455,1.68957,27.517948,12.250278,5.366132,9.679128,17.286009,23.304581,22.846507,12.839345,22.875069,12.250278,23.304581,12.435038,23.008145,11.930397,23.362061,11.019056,23.546663,11.228565,23.935728,10.65263,24.215638,10.553522,24.073261,24.642885,6.018572
429,48,4507,13068,0.344888,0.43067,0.794758,0.797441,0.995784,0.674166,0.511578,0.511578,1.0,0.337848,0.658981,0.802718,0.786332,0.252219,0.495974,0.784891,0.573996,False,False,True,False,0.939026,0.0,0.435814,1.254098,4.439785,1.254098,4.417277,3.698025,1.683059,3.471415,32.202806,36.411327,36.294881,4.028622,35.998292,3.698025,36.411327,5.135641,34.932308,4.878411,35.214897,5.538126,34.360099,4.002071,36.045702,4.436136,35.557069,4.944161,34.995582,3.185687,4.208521
